Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Starbucks,43.650751,-79.388047,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Royal Alexandra Theatre,43.647255,-79.38753,Theater
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Hakata Ikkousha Ramen,43.650299,-79.388753,Ramen Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Bannock,43.652101173138405,-79.38117828399939,Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Dineen Coffee,43.650497,-79.378765,Café
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Starbucks,43.646731,-79.383951,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Indigo,43.65351471121164,-79.38069591056922,Bookstore
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,LUSH,43.653557,-79.3804,Cosmetics Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Bell Trinity Square,43.65347479872822,-79.38246987630343,Office
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Leña,43.651722,-79.379205,Latin American Restaurant
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Five Guys,43.648952917114954,-79.38148110862167,Burger Joint
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,SEPHORA,43.653688,-79.38012,Cosmetics Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Topshop,43.65225092432807,-79.3802210071282,Women's Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,First Canadian Place,43.64848212292913,-79.38244342803955,Building
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,"Coffee, Oysters, Champagne",43.647309,-79.38673,Lounge
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Victoria's Secret,43.65320588119187,-79.38052200729167,Lingerie Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Roots,43.65361341708363,-79.38024401664734,Clothing Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Abercrombie & Fitch,43.65291548392747,-79.38049525090148,Clothing Store
"Adelaide, King, Richmond",43.65057120000001,-79.3845675,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,iQ Food Co,43.642851,-79.382081,Salad Place
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,BeaverTails,43.639736,-79.380068,Dessert Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Boxcar Social,43.63831906511549,-79.38246311921247,Café
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Miku,43.64137436,-79.37753063,Japanese Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,RS - Real Sports,43.64255846521551,-79.37996506690979,Sports Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,SOCO Kitchen+Bar,43.64280448399251,-79.38392149415381,Bistro
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,TELUS,43.64331243103257,-79.38099939294844,IT Services
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,PawsWay,43.63859915782706,-79.38499178154079,Event Space
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Ray Bay,43.642323,-79.38593,Aquarium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Steam Whistle's Biergarten,43.64066595472727,-79.38585895302366,Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Booster Juice,43.64322536,-79.3812383,Juice Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Dangerous Lagoon,43.64233,-79.385925,Aquarium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,The Rec Room,43.641109851662456,-79.38676279808568,Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Labatt Breweries of Canada,43.63828189167837,-79.38037771487727,Brewery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Pie Bar,43.63817355603517,-79.38054644461133,Pizza Place
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Subway,43.6397080530486,-79.38344130418051,Sandwich Place
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Starbucks,43.64309,-79.383071,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Harbour 60 Toronto,43.64222021431867,-79.37794459004243,Steakhouse
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Panago,43.64251764051932,-79.38359138522554,Pizza Place
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Rainbow Reef,43.64226,-79.385994,Aquarium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,McCafé,43.644490691919735,-79.38110912246584,Café
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Tim Hortons,43.6387246,-79.3863403,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Glass Floor,43.642643117348996,-79.38694780301735,Scenic Lookout
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Starbucks,43.644580752794965,-79.38167197782931,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Radisson Admiral Hotel Toronto-Harbourfront,43.6388472,-79.3855839,Hotel
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Toronto Railway Museum,43.64074506722835,-79.38598104134535,History Museum
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Buster's Sea Cove,43.642636994917666,-79.38337001427526,Seafood Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917551,Hotel Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Dollarama,43.641765,-79.379589,Discount Store
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,The Danish Pastry House,43.64526188121351,-79.38084966956498,Bakery
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Chipotle Mexican Grill,43.64489,-79.38305,Mexican Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Enwave Theatre,43.63863608843057,-79.38229942602973,Theater
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Sushi Shop,43.643485,-79.38096,Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Canadian Waters,43.64210325443365,-79.3862534013201,Aquarium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Tim Hortons,43.63882773618699,-79.38037276268005,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Toronto Blue Jays Box Office,43.64241616569043,-79.38586232130253,Baseball Stadium
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425998,Tea Room
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Starbucks,43.640257,-79.381731,Coffee Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,WestJet Stage,43.63802210524934,-79.38353594515505,Music Venue
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Lucky Clover Sports Pub,43.641136939105614,-79.38335124348639,Sports Bar
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Winners,43.64206291678669,-79.37900143460836,Department Store
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,SportChek,43.642814842317044,-79.38040776035005,Sporting Goods Shop
"Harbourfront East, Toronto Islands, Union Station",43.6408157,-79.38175229999999,Aria Ristorante,43.64329880302282,-79.38103414760897,Italian Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Maman,43.64830873804684,-79.38225333898805,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.647261,-79.378599,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Loose Moose,43.64528061938072,-79.38396600831251,Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen Coffee,43.650497,-79.378765,Café
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646516,-79.380059,Coffee Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
"Design Exchange, Toronto Dominion Centre",43.6471768,-79.38157640000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
